Price,condo,size,rooms,toilets,suites,parking,elevator,furnished,swimming_pool,new,district,negotiation_type,property_type,latitude,longitude,property_coords,nearest_metro_station,nearest_metro_station_distance
750,0,50,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.598557999999997,-46.424069,"(-46.424069, -23.598557999999997)",corinthians-itaquera,6.792739565390963
750,0,48,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.598124,-46.424234000000006,"(-46.424234000000006, -23.598124)",corinthians-itaquera,6.757380861544184
700,250,45,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.59477,-46.424304,"(-46.424304, -23.59477)",corinthians-itaquera,6.590644176584789
1100,350,50,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.582576,-46.417478,"(-46.417478, -23.582576)",corinthians-itaquera,6.726709117921145
1300,387,50,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.582576,-46.417478,"(-46.417478, -23.582576)",corinthians-itaquera,6.726709117921145
950,359,60,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.582576,-46.417478,"(-46.417478, -23.582576)",corinthians-itaquera,6.726709117921145
1300,387,50,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.582576,-46.417478,"(-46.417478, -23.582576)",corinthians-itaquera,6.726709117921145
950,380,50,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.582576,-46.417478,"(-46.417478, -23.582576)",corinthians-itaquera,6.726709117921145
900,195,48,2,2,1,1,0,1,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.580279,-46.418321,"(-46.418321, -23.580279)",corinthians-itaquera,6.563274607629112
18000,1890,245,4,5,2,4,1,0,1,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.575460999999997,-46.411681,"(-46.411681, -23.575460999999997)",corinthians-itaquera,7.090596392676617
16000,1739,230,4,3,2,4,1,0,1,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.573977,-46.412727000000004,"(-46.412727000000004, -23.573977)",corinthians-itaquera,6.941400704976078
870,0,50,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.568058999999998,-46.397273999999996,"(-46.397273999999996, -23.568058999999998)",corinthians-itaquera,8.453416318309195
650,170,60,2,2,1,1,1,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.566979999999997,-46.393903,"(-46.393903, -23.566979999999997)",corinthians-itaquera,8.79991489485889
720,180,40,2,2,1,1,0,1,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.566541,-46.401387,"(-46.401387, -23.566541)",corinthians-itaquera,7.981597272755034
700,0,48,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.566205,-46.400635,"(-46.400635, -23.566205)",corinthians-itaquera,8.056979064280121
700,150,46,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.569245000000002,-46.41746,"(-46.41746, -23.569245000000002)",corinthians-itaquera,6.323072837534679
628,172,52,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.5684,-46.419426,"(-46.419426, -23.5684)",corinthians-itaquera,6.095316930312569
700,182,38,2,2,1,1,1,0,0,0,Cidade Tiradentes/São Paulo,rent,apartment,-23.563591,-46.403328,"(-46.403328, -23.563591)",corinthians-itaquera,7.720746516564696
850,0,40,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.495003,-46.475877000000004,"(-46.475877000000004, -23.495003)",artur-alvim,3.6100343911836092
1300,0,48,2,2,1,1,1,1,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.483647,-46.490683000000004,"(-46.490683000000004, -23.483647)",patriarca-vila-re,3.9203129798139336
900,650,50,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.506507,-46.487313,"(-46.487313, -23.506507)",artur-alvim,2.6065445641996274
1200,0,52,2,2,1,1,1,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.483649,-46.490709,"(-46.490709, -23.483649)",patriarca-vila-re,3.919108557568271
1350,0,50,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.501495000000002,-46.384906,"(-46.384906, -23.501495000000002)",corinthians-itaquera,10.09282566625654
800,520,55,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.505470000000003,-46.470504999999996,"(-46.470504999999996, -23.505470000000003)",corinthians-itaquera,2.8297050733246434
920,650,52,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.506507,-46.487313,"(-46.487313, -23.506507)",artur-alvim,2.6065445641996274
1300,0,48,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.486856,-46.469821,"(-46.469821, -23.486856)",corinthians-itaquera,4.261063460867343
1000,0,50,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488885,-46.468045000000004,"(-46.468045000000004, -23.488885)",corinthians-itaquera,4.117535411064112
1100,0,64,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488885,-46.468045000000004,"(-46.468045000000004, -23.488885)",corinthians-itaquera,4.117535411064112
1200,180,48,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.498043,-46.468908,"(-46.468908, -23.498043)",corinthians-itaquera,3.4086896676749068
2000,320,48,2,2,1,1,0,1,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.483649,-46.490709,"(-46.490709, -23.483649)",patriarca-vila-re,3.919108557568271
900,0,65,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488885,-46.468045000000004,"(-46.468045000000004, -23.488885)",corinthians-itaquera,4.117535411064112
1500,0,62,3,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.502494,-46.476288000000004,"(-46.476288000000004, -23.502494)",artur-alvim,3.046109377503247
1000,0,55,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.518462,-46.474342,"(-46.474342, -23.518462)",corinthians-itaquera,1.8636171700981143
1200,452,50,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.505297,-46.473889,"(-46.473889, -23.505297)",corinthians-itaquera,2.8574307306889626
1500,0,53,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488885,-46.468045000000004,"(-46.468045000000004, -23.488885)",corinthians-itaquera,4.117535411064112
1240,0,53,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.488889999999998,-46.468044,"(-46.468044, -23.488889999999998)",corinthians-itaquera,4.11716231329474
1300,0,44,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.483649,-46.490709,"(-46.490709, -23.483649)",patriarca-vila-re,3.919108557568271
1350,420,50,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.486781,-46.470096000000005,"(-46.470096000000005, -23.486781)",corinthians-itaquera,4.265815255762921
1600,370,70,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.486951,-46.469086,"(-46.469086, -23.486951)",corinthians-itaquera,4.257541566014768
855,470,50,2,2,1,1,1,1,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.491355,-46.47177,"(-46.47177, -23.491355)",corinthians-itaquera,3.913169215638918
1300,0,50,2,2,1,1,1,1,1,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.491362,-46.471790000000006,"(-46.471790000000006, -23.491362)",corinthians-itaquera,3.9126671729523825
1600,0,52,2,2,1,1,1,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.493198,-46.479309,"(-46.479309, -23.493198)",artur-alvim,3.6620307023179994
999,0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,"(-46.478125, -23.494694)",artur-alvim,3.57340179726034
888,0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,"(-46.478125, -23.494694)",artur-alvim,3.57340179726034
999,0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,"(-46.478125, -23.494694)",artur-alvim,3.57340179726034
888,0,70,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.494694,-46.478125,"(-46.478125, -23.494694)",artur-alvim,3.57340179726034
4500,1080,107,3,2,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
8000,1400,132,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
8000,1400,132,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
8000,1400,132,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
8000,1400,132,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
8000,1400,132,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
8000,1400,132,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
5890,550,87,2,2,1,1,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682311999999996,"(-46.682311999999996, -23.584482)",fradique-coutinho,1.411164798246434
8000,1400,132,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
4200,1031,120,3,3,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.582532,-46.683292,"(-46.683292, -23.582532)",fradique-coutinho,1.2508304097911913
6700,0,130,3,3,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682311999999996,"(-46.682311999999996, -23.584482)",fradique-coutinho,1.411164798246434
4500,1100,87,2,2,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.662795000000003,-46.544242,"(-46.544242, -23.662795000000003)",vila-tolstoi,5.115166902250502
7200,1080,131,3,3,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682311999999996,"(-46.682311999999996, -23.584482)",fradique-coutinho,1.411164798246434
4800,550,90,2,2,1,1,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682311999999996,"(-46.682311999999996, -23.584482)",fradique-coutinho,1.411164798246434
6500,885,107,3,3,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682311999999996,"(-46.682311999999996, -23.584482)",fradique-coutinho,1.411164798246434
7200,1080,131,3,3,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682311999999996,"(-46.682311999999996, -23.584482)",fradique-coutinho,1.411164798246434
4500,1100,87,2,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.663746,-46.544625,"(-46.544625, -23.663746)",vila-tolstoi,5.19872252448613
7500,1080,131,3,3,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
4200,1031,120,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682311999999996,"(-46.682311999999996, -23.584482)",fradique-coutinho,1.411164798246434
5500,550,90,2,2,1,1,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.584482,-46.682311999999996,"(-46.682311999999996, -23.584482)",fradique-coutinho,1.411164798246434
8000,1400,132,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.585672,-46.681216,"(-46.681216, -23.585672)",fradique-coutinho,1.5226008473100814
4300,600,90,2,2,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.583294,-46.682813,"(-46.682813, -23.583294)",fradique-coutinho,1.313876302218345
4500,1100,87,2,2,1,1,1,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.583798,-46.681529,"(-46.681529, -23.583798)",fradique-coutinho,1.3751081516894788
6500,0,92,1,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.5857,-46.6826,"(-46.6826, -23.5857)",fradique-coutinho,1.499444857887416
8000,0,116,2,2,1,1,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.5857,-46.6826,"(-46.6826, -23.5857)",fradique-coutinho,1.499444857887416
21000,0,223,3,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.5857,-46.6826,"(-46.6826, -23.5857)",fradique-coutinho,1.499444857887416
14000,0,100,2,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.5857,-46.6826,"(-46.6826, -23.5857)",fradique-coutinho,1.499444857887416
10000,0,70,1,2,1,1,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.5857,-46.6826,"(-46.6826, -23.5857)",fradique-coutinho,1.499444857887416
11000,0,100,2,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.5857,-46.6826,"(-46.6826, -23.5857)",fradique-coutinho,1.499444857887416
45000,0,443,4,2,1,1,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.5857,-46.6826,"(-46.6826, -23.5857)",fradique-coutinho,1.499444857887416
20000,2800,250,4,6,4,4,1,0,1,0,Iguatemi/São Paulo,rent,apartment,-23.583577,-46.683324,"(-46.683324, -23.583577)",fradique-coutinho,1.3303164434069987
6000,1100,43,1,2,1,1,0,0,1,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541,"(-46.683541, -23.58383)",fradique-coutinho,1.3482212267021156
5500,1120,44,1,2,1,1,1,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541,"(-46.683541, -23.58383)",fradique-coutinho,1.3482212267021156
7200,1900,62,1,2,1,2,0,1,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541,"(-46.683541, -23.58383)",fradique-coutinho,1.3482212267021156
4393,1044,42,1,2,1,2,0,0,0,0,Iguatemi/São Paulo,rent,apartment,-23.58383,-46.683541,"(-46.683541, -23.58383)",fradique-coutinho,1.3482212267021156
800,160,38,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.512663,-46.393631,"(-46.393631, -23.512663)",corinthians-itaquera,8.919033349603477
900,0,46,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.483159,-46.378916,"(-46.378916, -23.483159)",corinthians-itaquera,11.22108449595631
660,240,41,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.509726999999998,-46.380503000000004,"(-46.380503000000004, -23.509726999999998)",corinthians-itaquera,10.388786241904786
1000,290,38,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.513366,-46.39198,"(-46.39198, -23.513366)",corinthians-itaquera,9.083221386025405
650,75,43,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.586101,-46.404623,"(-46.404623, -23.586101)",corinthians-itaquera,8.130920964169418
630,220,41,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.509679000000002,-46.379846,"(-46.379846, -23.509679000000002)",corinthians-itaquera,10.46056708951253
1000,0,48,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.513114,-46.379709999999996,"(-46.379709999999996, -23.513114)",corinthians-itaquera,10.415198127149708
940,160,41,2,2,1,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.509726999999998,-46.380503000000004,"(-46.380503000000004, -23.509726999999998)",corinthians-itaquera,10.388786241904786
1100,450,57,2,2,1,1,1,1,0,0,Itaquera/São Paulo,rent,apartment,-23.553362,-46.459185999999995,"(-46.459185999999995, -23.553362)",corinthians-itaquera,1.5835058127603596
1800,325,56,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.553302,-46.45926,"(-46.45926, -23.553302)",corinthians-itaquera,1.5740912944748933
1150,350,57,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.544431,-46.44919,"(-46.44919, -23.544431)",corinthians-itaquera,2.4528326985914326
1200,0,58,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.547261,-46.453256,"(-46.453256, -23.547261)",corinthians-itaquera,2.0314565578051784
900,365,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.550551000000002,-46.460679,"(-46.460679, -23.550551000000002)",corinthians-itaquera,1.3308566109795181
900,0,35,1,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.539029,-46.460712,"(-46.460712, -23.539029)",corinthians-itaquera,1.193312429913414
1200,500,88,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.530534,-46.444307,"(-46.444307, -23.530534)",corinthians-itaquera,3.1237732304231565
800,100,35,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.529224,-46.451101,"(-46.451101, -23.529224)",corinthians-itaquera,2.45026151247374
1400,200,52,2,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.529153,-46.455746999999995,"(-46.455746999999995, -23.529153)",corinthians-itaquera,1.993222889688853
850,400,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546251,-46.452843,"(-46.452843, -23.546251)",corinthians-itaquera,2.0637386395598587
1300,0,60,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.524621,-46.468413,"(-46.468413, -23.524621)",corinthians-itaquera,1.3928469464283673
1000,352,53,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.523094,-46.447734999999994,"(-46.447734999999994, -23.523094)",corinthians-itaquera,2.997341834804262
1200,380,49,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.524194,-46.449671,"(-46.449671, -23.524194)",corinthians-itaquera,2.768594881398861
1200,490,88,3,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.531855,-46.443749,"(-46.443749, -23.531855)",corinthians-itaquera,3.1558844984943044
1000,500,63,3,2,1,1,1,0,1,0,Itaquera/São Paulo,rent,apartment,-23.533541,-46.458703,"(-46.458703, -23.533541)",corinthians-itaquera,1.544149325863694
1250,0,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546232999999997,-46.452881,"(-46.452881, -23.546232999999997)",corinthians-itaquera,2.0593572418008486
1300,0,47,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034000000005,"(-46.449034000000005, -23.545408)",corinthians-itaquera,2.476243133220722
1000,412,50,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.544235999999998,-46.448496999999996,"(-46.448496999999996, -23.544235999999998)",corinthians-itaquera,2.52877462841948
1180,420,47,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.530673999999998,-46.455267,"(-46.455267, -23.530673999999998)",corinthians-itaquera,1.9841530086731194
600,325,50,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.556274,-46.457923,"(-46.457923, -23.556274)",corinthians-itaquera,1.8255361378906323
1100,340,55,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.544431,-46.44919,"(-46.44919, -23.544431)",corinthians-itaquera,2.4528326985914326
1200,450,70,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.538738000000002,-46.636159,"(-46.636159, -23.538738000000002)",luz,0.3006824364072045
1000,0,38,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.559323000000003,-46.434740999999995,"(-46.434740999999995, -23.559323000000003)",corinthians-itaquera,4.259290860042434
1700,300,53,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.550846,-46.460805,"(-46.460805, -23.550846)",corinthians-itaquera,1.329597599058699
900,260,50,2,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.545408,-46.449034000000005,"(-46.449034000000005, -23.545408)",corinthians-itaquera,2.476243133220722
1200,0,42,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.559323000000003,-46.434740999999995,"(-46.434740999999995, -23.559323000000003)",corinthians-itaquera,4.259290860042434
1300,0,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.533255,-46.460041,"(-46.460041, -23.533255)",corinthians-itaquera,1.422358149694189
1600,0,56,2,2,1,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.553363,-46.456824,"(-46.456824, -23.553363)",corinthians-itaquera,1.810596360057618
1100,360,62,2,2,1,1,1,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.534557999999997,-46.429204999999996,"(-46.429204999999996, -23.534557999999997)",corinthians-itaquera,4.706625630810647
1100,360,62,2,2,1,1,0,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.484234,-46.418785,"(-46.418785, -23.484234)",corinthians-itaquera,7.339149068627227
850,0,45,2,2,1,1,1,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.48848,-46.422157,"(-46.422157, -23.48848)",corinthians-itaquera,6.843186561765181
5500,1108,120,3,2,1,1,1,1,1,0,Jardim Helena/São Paulo,rent,apartment,-23.487176,-46.429326,"(-46.429326, -23.487176)",corinthians-itaquera,6.29369953445246
880,320,56,3,2,1,1,0,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.470605,-46.42176,"(-46.42176, -23.470605)",corinthians-itaquera,7.781940782501824
650,190,45,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.496668,-46.432204999999996,"(-46.432204999999996, -23.496668)",corinthians-itaquera,5.575573901423017
750,190,40,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.496668,-46.432204999999996,"(-46.432204999999996, -23.496668)",corinthians-itaquera,5.575573901423017
1500,0,60,3,2,1,1,1,0,1,0,Jardim Helena/São Paulo,rent,apartment,-23.502388,-46.422697,"(-46.422697, -23.502388)",corinthians-itaquera,6.203356027385228
840,198,57,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.464727,-46.422562,"(-46.422562, -23.464727)",corinthians-itaquera,8.047743127182805
800,220,60,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.463086999999998,-46.415487,"(-46.415487, -23.463086999999998)",corinthians-itaquera,8.684052113035051
800,220,60,2,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.463086999999998,-46.415487,"(-46.415487, -23.463086999999998)",corinthians-itaquera,8.684052113035051
1300,0,60,2,2,1,1,1,1,0,0,Jardim Helena/São Paulo,rent,apartment,-23.500815,-46.434071,"(-46.434071, -23.500815)",corinthians-itaquera,5.215229363272086
500,0,40,1,2,1,1,0,0,0,0,Jardim Helena/São Paulo,rent,apartment,-23.491297,-46.393691,"(-46.393691, -23.491297)",corinthians-itaquera,9.466343427574628
